ID,gre,mesoregiao,tipoEscola,serie,sexo,idade,afTL,diasAFMV,afmvH,afmvMin,tvSemH,tvSemMin,tvFdsH,tvFdsMin,mediaTV_sem,media_sed_tv,pcSemH,pcSemMin,pcFdsH,pcFdsMin,mediaPC_sem,media_sed_pc,vgSemH,vgSemMin,vgFdsH,vgFdsMin,mediaVG_sem,media_sed_vg,sptSemH,sptSemMin,sptFdsH,sptFdsMin,mediaSPT_sem,media_sed_spt,massa,estatura
6721,13,5,6,2,1,16,1,6,1,20,1,30,0,26,1.20,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,4,30,10,30,6.21,1,50,160
6722,13,5,6,2,1,16,1,2,2,40,5,0,5,0,5.00,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,0,0,0,0,0.00,2,60.2,173
6723,13,5,6,2,1,16,1,3,2,20,2,10,4,9,2.73,1,4,7,4,11,4.14,1,0,0,0,0,0.0,2,10,60,24,60,15.00,1,70.05,161
6724,13,5,6,2,1,16,2,1,0,0,5,0,7,0,5.57,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,10,0,14,0,11.14,1,64.05,159
6725,13,5,6,2,1,16,2,1,2,3,3,30,2,30,3.21,1,1,1,1,1,1.02,2,2,30,1,30,2.2,1,5,40,17,30,9.05,1,50.75,164
6726,13,5,6,2,1,16,2,2,1,10,1,1,4,1,1.87,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,1,30,2,0,1.64,2,62.85,166
6727,14,5,6,2,1,16,2,1,7,8,4,5,4,15,4.13,1,1,30,2,12,1.70,2,2,12,4,5,2.7,1,4,8,3,7,3.84,1,52.4,156
6728,13,5,6,2,1,16,2,1,3,0,1,0,5,0,2.14,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,6,30,10,0,7.50,1,76.1,165
6729,13,5,6,2,2,17,1,3,4,22,5,0,10,0,6.43,1,4,12,4,2,4.15,1,10,18,12,24,10.9,1,24,16,24,34,24.35,1,113.15,186
6730,13,5,6,2,2,17,1,5,6,47,3,18,4,9,3.54,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,0,0,0,0,0.00,2,83.8,178
6731,13,5,6,2,2,16,1,5,4,0,1,28,7,0,3.05,1,0,0,0,0,0.00,2,3,0,4,0,3.3,1,5,0,11,30,6.86,1,79.15,190
6732,13,5,6,2,2,16,1,5,2,30,1,10,2,6,1.43,2,3,30,5,30,4.07,1,2,10,3,30,2.5,1,5,0,15,8,7.90,1,64.8,174
6733,13,5,6,2,2,16,1,3,10,60,11,32,7,21,10.34,1,9,22,6,18,8.49,1,9,18,6,32,8.5,1,10,23,15,36,11.87,1,56.8,171
6734,13,5,6,2,2,16,1,6,1,47,1,1,2,10,1.35,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,6,0,8,0,6.57,1,67.2,174
6735,13,5,6,2,1,16,1,5,1,30,0,30,2,0,0.93,2,2,0,3,0,2.29,1,0,0,0,0,0.0,2,6,0,10,0,7.14,1,45.65,168
6736,13,5,6,2,2,16,1,4,2,40,0,0,0,0,0.00,2,0,20,0,30,0.38,2,0,0,0,0,0.0,2,5,31,10,60,7.08,1,51.2,175
6737,13,5,6,2,1,15,2,2,1,30,0,0,2,20,0.67,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,2,15,6,20,3.42,1,43.25,159
6738,13,5,6,2,1,16,2,2,0,40,0,2,0,0,0.02,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,5,29,24,60,11.06,1,46.7,152
6739,13,5,6,2,1,16,1,6,3,30,1,5,5,30,2.35,1,1,5,2,3,1.36,2,0,0,0,0,0.0,2,5,31,16,30,8.65,1,57.85,169
6740,13,5,6,2,2,16,1,6,1,20,0,30,1,30,0.79,2,0,1,0,1,0.02,2,0,0,0,0,0.0,2,20,60,20,60,21.00,1,54.5,168
6741,13,5,6,2,2,16,1,4,1,30,1,10,1,0,1.12,2,1,20,2,25,1.64,2,1,20,1,10,1.3,2,7,30,15,30,9.79,1,80.7,174
6742,13,5,4,2,1,16,2,2,1,10,2,32,1,20,2.19,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,12,19,24,60,15.94,1,47.45,161
6743,13,5,6,1,1,15,1,6,1,30,1,30,1,45,1.57,2,1,1,1,1,1.02,2,0,0,0,0,0.0,2,2,30,4,0,2.93,1,44.5,153
6744,13,5,6,1,1,15,2,2,1,5,5,44,3,53,5.20,1,2,20,1,30,2.10,1,0,0,0,0,0.0,2,0,0,0,0,0.00,2,47.7,157
6745,13,5,6,1,1,15,2,1,0,0,3,30,6,0,4.21,1,4,15,13,30,6.89,1,0,0,0,0,0.0,2,4,10,15,20,7.36,1,63.85,165
6746,13,5,6,1,1,15,1,4,4,22,3,3,11,30,5.46,1,3,52,5,49,4.42,1,2,10,4,5,2.7,1,14,7,10,13,13.00,1,57.7,161
6747,13,5,6,1,1,15,1,8,24,60,12,30,5,29,10.50,1,11,24,10,27,11.13,1,9,21,10,23,9.6,1,9,30,24,60,13.93,1,102.35,174
6748,13,5,6,1,2,15,1,5,4,30,6,40,7,20,6.86,1,4,30,5,29,4.78,1,2,15,3,30,2.6,1,7,32,8,25,7.79,1,44.95,170
6749,13,5,6,1,1,15,2,2,1,30,0,40,1,50,1.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,5,50,9,20,6.83,1,46,161
6750,13,5,6,1,1,15,1,6,1,0,6,0,4,0,5.43,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,10,0,16,0,11.71,1,49.8,155
6751,13,5,6,1,1,15,2,1,0,0,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,2,10,7,15,3.62,1,44.35,150
6752,13,5,6,1,1,15,1,2,2,30,2,60,24,60,9.29,1,5,60,0,0,4.29,1,0,0,0,0,0.0,2,24,60,24,60,25.00,1,49.8,158
6753,13,5,6,1,2,14,1,6,2,0,0,30,0,30,0.50,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,2,0,7,0,3.43,1,69.5,178
6754,13,5,6,1,2,15,1,5,3,45,1,9,0,51,1.06,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,9,0,10,0,9.29,1,60.6,179
6755,13,5,6,1,2,15,2,1,0,30,9,60,24,60,14.29,1,9,30,24,60,13.93,1,2,30,10,50,4.9,1,12,60,24,60,16.43,1,71.6,174
6756,13,5,6,1,1,15,1,2,7,13,2,0,5,8,2.90,1,0,0,0,0,0.00,2,1,30,1,20,1.5,2,6,21,0,0,4.54,1,51.35,169
6757,13,5,6,1,1,16,1,1,1,0,3,10,6,20,4.07,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,6,10,10,30,7.40,1,53.6,168
6758,13,5,6,1,1,15,2,2,1,23,0,20,0,29,0.38,2,1,13,2,35,1.61,2,0,20,0,31,0.4,2,1,12,1,21,1.24,2,44.75,163
6759,13,5,6,1,1,15,2,1,0,0,2,2,4,0,2.60,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,6,0,10,0,7.14,1,43.9,150
6760,14,5,6,1,2,16,1,2,1,30,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,0,0,0,0,0.00,2,70.85,177
6761,13,5,6,1,1,15,1,4,2,30,1,10,1,0,1.12,2,1,2,1,7,1.06,2,0,0,0,0,0.0,2,2,5,1,8,1.81,2,51.95,166
6762,14,5,6,1,1,16,1,8,1,40,3,40,0,0,2.62,1,2,40,3,40,2.95,1,1,20,1,30,1.4,2,2,30,24,30,8.79,1,61.9,159
6763,13,5,6,1,2,16,1,4,5,40,7,20,14,0,9.24,1,5,9,12,9,7.15,1,4,8,24,60,10.1,1,17,15,24,60,19.46,1,58.8,168
6764,13,5,6,1,2,15,1,6,1,0,1,60,2,0,2.00,2,0,30,1,0,0.64,2,1,0,1,0,1.0,2,6,0,15,0,8.57,1,74.25,178
6765,13,5,6,1,2,15,1,6,1,10,5,60,1,2,4.58,1,1,2,2,3,1.32,2,1,3,3,2,1.6,2,5,11,5,8,5.17,1,56.45,179
6766,13,5,6,1,1,16,2,3,1,0,0,30,1,0,0.64,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,4,0,7,0,4.86,1,53.25,160
6767,13,5,6,1,1,15,1,3,3,0,0,0,3,0,0.86,2,2,30,16,0,6.36,1,0,0,0,0,0.0,2,0,0,5,8,1.47,2,49.05,166
6768,13,5,6,1,2,15,1,5,3,29,1,0,3,13,1.63,2,0,6,0,5,0.10,2,1,30,3,30,2.1,1,4,29,8,30,5.63,1,63.65,175
6770,13,5,6,1,1,15,1,1,1,0,3,39,5,0,4.04,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,0,0,0,0,0.00,2,49.5,160
6771,13,5,6,1,2,15,1,8,9,30,5,21,11,31,7.11,1,1,24,1,25,1.40,2,1,24,17,36,6.0,1,7,27,18,32,10.62,1,76.2,179
6772,13,5,6,1,2,16,1,8,0,45,1,0,3,0,1.57,2,0,0,0,0,0.00,2,0,0,2,0,0.6,2,6,0,11,0,7.43,1,58.8,170
6773,13,5,2,1,1,16,2,1,6,4,24,40,10,54,20.73,1,1,1,1,1,1.02,2,2,2,2,2,2.0,1,1,1,1,1,1.02,2,53.75,157
6774,13,5,2,1,1,16,1,2,1,5,1,20,19,16,6.46,1,2,3,5,4,2.91,1,2,6,4,9,2.7,1,4,8,7,12,5.01,1,41.65,150
6775,13,5,2,1,2,16,1,4,3,20,2,9,8,15,3.89,1,2,10,5,20,3.07,1,1,10,1,9,1.2,2,4,10,6,20,4.79,1,65.8,172
6776,13,5,2,1,2,15,1,2,5,30,7,28,7,24,7.45,1,6,13,5,15,5.94,1,5,19,9,21,6.5,1,4,13,10,35,6.04,1,67.3,174
6777,14,5,2,1,1,15,1,3,1,30,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,24,0,24,0,24.00,1,50.2,157
6778,13,5,2,1,1,15,1,3,0,30,0,5,0,0,0.06,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,3,15,5,0,3.75,1,45.2,162
6779,13,5,2,1,2,15,1,7,1,30,5,40,4,40,5.38,1,1,30,3,30,2.07,1,0,0,0,0,0.0,2,24,50,20,50,23.69,1,62.2,188
6780,13,5,2,1,1,18,1,1,1,5,24,30,24,19,24.45,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,0,0,0,0,0.00,2,61.1,181
6781,13,5,2,1,2,17,2,4,3,30,2,0,5,0,2.86,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,2,0,3,0,2.29,1,61.4,184
6782,13,5,2,1,2,16,1,3,3,60,0,0,2,60,0.86,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,4,60,10,60,6.71,1,56.05,170
6783,13,5,2,1,2,15,1,8,4,30,0,30,1,30,0.79,2,0,0,0,0,0.00,2,0,30,0,0,0.4,2,8,0,8,0,8.00,1,52.45,170
6784,13,5,2,1,2,16,1,2,0,0,2,30,5,30,3.36,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,24,30,24,30,24.50,1,72.5,184
6785,13,5,2,1,2,15,1,4,3,10,0,30,1,0,0.64,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,0,0,0,0,0.00,2,56.55,176
6786,13,5,2,1,2,15,1,2,17,49,2,60,8,60,4.71,1,10,51,8,30,10.18,1,1,60,5,60,3.1,1,9,60,15,60,11.71,1,54.15,166
6787,13,5,2,1,2,16,1,3,6,30,1,10,1,32,1.27,2,5,25,7,27,6.00,1,1,20,3,41,2.0,1,4,36,5,14,4.78,1,78.95,171
6788,13,5,2,1,2,15,1,5,2,30,7,0,4,0,6.14,1,2,0,0,0,1.43,2,0,0,0,0,0.0,2,8,0,10,0,8.57,1,57,170
6789,13,5,2,1,1,15,1,6,5,10,4,20,2,5,3.69,1,3,11,1,4,2.58,1,0,0,0,0,0.0,2,24,60,24,60,25.00,1,53.55,156
6790,13,5,2,1,1,15,1,3,1,32,1,30,1,31,1.50,2,1,33,1,28,1.53,2,1,31,1,29,1.5,2,0,0,0,0,0.00,2,48.45,158
6791,13,5,2,1,1,15,1,2,1,30,1,30,5,30,2.64,1,1,10,1,10,1.17,2,0,0,0,0,0.0,2,10,60,24,0,14.71,1,60.15,171
6792,13,5,2,1,1,15,1,2,1,10,0,3,1,6,0.35,2,1,4,3,6,1.65,2,2,4,1,1,1.8,2,0,0,0,0,0.00,2,48.65,160
6794,1,1,2,3,1,18,2,2,2,30,3,0,6,0,3.86,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,4,0,7,0,4.86,1,88,168
6795,13,5,2,3,1,18,1,6,2,60,2,60,4,30,3.43,1,1,30,2,30,1.79,2,1,1,1,1,1.0,2,1,22,1,24,1.38,2,51.55,160
6796,13,5,2,3,1,17,1,4,1,25,3,45,1,30,3.11,1,2,30,0,11,1.84,2,0,10,1,45,0.6,2,1,19,2,19,1.60,2,57,169
6797,13,5,2,3,1,18,2,2,1,30,1,5,1,5,1.08,2,1,1,1,2,1.02,2,1,2,1,2,1.0,2,6,29,10,8,7.53,1,67.7,159
6798,13,5,2,3,2,17,1,2,1,30,0,31,1,0,0.65,2,0,5,1,0,0.35,2,1,0,1,0,1.0,2,20,30,24,60,21.79,1,65.45,169
6799,13,5,2,3,2,17,1,3,2,1,2,0,1,0,1.71,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,1,0,1,0,1.00,2,91.05,188
6800,13,5,2,3,1,18,1,3,1,30,1,30,3,30,2.07,1,1,29,1,30,1.49,2,1,30,1,30,1.5,2,4,29,10,29,6.20,1,58,160
6801,13,5,2,3,2,19,2,3,10,12,10,10,14,25,11.38,1,10,10,10,12,10.18,1,19,18,13,16,17.6,1,9,8,7,8,8.56,1,54.45,175
6802,13,5,2,3,2,18,1,6,8,25,0,6,0,0,0.07,2,3,0,0,25,2.26,1,0,0,0,0,0.0,2,10,8,16,2,11.82,1,59,179
6803,13,5,2,3,2,17,1,5,2,30,3,50,1,0,3.02,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,0,15,7,30,2.32,1,76.55,185
6805,13,5,2,3,1,18,1,3,2,20,1,6,2,11,1.41,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,10,0,12,0,10.57,1,51.15,163
6806,13,5,2,3,1,18,1,3,2,29,0,10,0,20,0.21,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,18,60,21,60,19.86,1,68.3,162
6807,13,5,2,3,2,17,1,4,1,40,1,30,2,30,1.79,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,3,30,3,30,3.50,1,59.9,175
6808,14,5,2,3,1,17,1,6,14,52,0,0,0,0,0.00,2,0,0,0,0,0.00,2,3,2,2,4,2.8,1,24,60,24,60,25.00,1,52.65,166
6809,13,5,2,3,2,17,1,6,5,0,2,0,2,0,2.00,2,0,0,2,0,0.57,2,2,0,2,0,2.0,2,5,0,7,0,5.57,1,70.7,179
6810,13,5,2,2,1,16,1,8,1,30,2,1,1,30,1.87,2,1,2,1,2,1.03,2,1,10,1,10,1.2,2,1,3,3,10,1.65,2,75.5,172
6811,13,5,2,2,1,17,1,5,2,30,3,20,8,17,4.75,1,0,0,0,0,0.00,2,3,4,6,11,4.0,1,4,10,24,25,9.95,1,67.4,170
6812,13,5,2,2,1,16,1,3,1,20,5,51,2,19,4.84,1,1,10,4,10,2.02,1,0,0,0,0,0.0,2,0,0,1,1,0.29,2,48.4,167
6813,13,5,2,2,1,16,2,1,1,1,0,0,2,30,0.71,2,4,0,10,0,5.71,1,0,0,0,0,0.0,2,3,0,8,0,4.43,1,49.8,156
6814,13,5,2,2,2,17,1,8,11,60,3,10,5,29,3.83,1,3,10,5,2,3.70,1,1,8,3,1,1.7,2,15,60,15,60,16.00,1,61.45,180
6815,13,5,2,2,2,16,1,5,10,22,1,5,2,33,1.50,2,1,1,6,38,2.62,1,0,0,0,0,0.0,2,7,25,11,47,8.66,1,82.8,174
6817,13,5,2,2,1,17,1,2,2,0,5,0,14,0,7.57,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,24,0,24,0,24.00,1,45.7,160
6818,13,5,2,2,2,16,1,3,1,40,0,30,5,30,1.93,2,2,0,4,0,2.57,1,0,10,0,30,0.3,2,15,0,18,0,15.86,1,52.1,180
6819,13,5,2,2,1,17,1,5,1,19,2,30,8,49,4.30,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,12,60,12,60,13.00,1,56.7,160
6820,13,5,2,2,1,16,2,3,3,21,11,47,15,57,12.97,1,0,0,2,37,0.75,2,0,0,2,16,0.6,2,5,15,12,29,7.32,1,53.9,176
6821,13,5,2,2,2,17,2,2,2,30,1,0,1,0,1.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,2,0,4,0,2.57,1,57.7,183
6822,13,5,2,2,1,16,2,3,0,30,2,30,7,40,3.98,1,1,8,2,6,1.41,2,0,0,0,0,0.0,2,24,0,24,0,24.00,1,61,161
6823,13,5,2,2,2,16,1,5,4,15,16,30,2,30,12.50,1,1,10,1,2,1.13,2,0,0,0,0,0.0,2,24,60,24,60,25.00,1,60.25,167
6824,13,5,2,2,2,19,1,8,10,30,2,2,0,0,1.45,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,6,11,5,10,5.89,1,54.4,178
6825,13,5,2,2,2,17,1,4,5,10,3,30,4,0,3.64,1,0,0,0,0,0.00,2,3,0,2,0,2.7,1,15,0,15,0,15.00,1,57.25,166
6826,13,5,6,2,2,16,1,4,3,30,0,0,0,0,0.00,2,0,0,0,0,0.00,2,1,0,1,0,1.0,2,20,41,19,36,20.37,1,62.6,168
6827,13,5,6,2,2,17,1,6,0,10,0,0,0,60,0.29,2,0,30,0,30,0.50,2,0,0,0,0,0.0,2,5,0,7,0,5.57,1,39.5,160
6828,13,5,6,2,2,16,2,1,0,0,3,30,4,30,3.79,1,0,0,0,0,0.00,2,0,0,4,30,1.3,2,5,0,8,0,5.86,1,54.65,177
6829,13,5,6,2,2,17,1,8,1,30,1,0,9,0,3.29,1,1,0,1,0,1.00,2,1,0,3,0,1.6,2,24,0,24,0,24.00,1,64.25,183
6830,13,5,6,2,2,17,1,6,1,60,2,30,1,40,2.26,1,2,20,3,10,2.57,1,1,20,1,40,1.4,2,1,50,2,30,2.02,1,56.9,186
6831,13,5,6,2,2,16,1,4,2,30,1,30,5,20,2.60,1,5,10,6,30,5.55,1,1,10,2,10,1.5,2,2,30,15,40,6.26,1,48,167
6832,13,5,6,2,1,15,1,3,1,1,0,40,1,0,0.76,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,3,0,4,0,3.29,1,56.6,166
6833,13,5,6,2,1,16,1,8,1,0,1,30,3,30,2.07,1,1,0,2,0,1.29,2,0,0,0,0,0.0,2,3,0,5,30,3.71,1,79.2,176
6834,13,5,6,2,1,16,2,2,1,40,0,0,0,0,0.00,2,2,30,3,30,2.79,1,0,0,0,0,0.0,2,3,30,4,0,3.64,1,61.35,157
6835,13,5,6,2,1,16,1,5,2,20,0,20,1,0,0.52,2,0,0,1,30,0.43,2,0,0,0,0,0.0,2,1,30,15,0,5.36,1,74.4,157
6836,13,5,6,2,1,16,1,3,1,60,0,0,1,45,0.50,2,0,0,2,10,0.62,2,0,0,0,0,0.0,2,4,0,4,0,4.00,1,61.35,167
6837,13,5,6,2,1,16,2,1,1,40,6,60,24,60,12.14,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,11,60,24,60,15.71,1,48,166
6838,13,5,6,2,1,16,1,3,1,15,1,29,2,60,1.92,2,0,30,0,45,0.57,2,0,0,0,0,0.0,2,20,60,24,60,22.14,1,54.1,167
6839,13,5,6,2,1,15,1,3,1,30,1,0,1,0,1.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,11,51,11,51,11.85,1,70.75,176
6840,13,5,6,2,2,15,1,5,2,30,0,0,0,0,0.00,2,1,30,5,30,2.64,1,0,0,0,0,0.0,2,12,0,24,0,15.43,1,60.1,177
6841,13,5,6,2,2,16,1,4,1,20,3,0,10,0,5.00,1,0,0,0,0,0.00,2,3,0,8,0,4.4,1,8,0,18,0,10.86,1,74.2,174
6842,13,5,6,2,1,16,1,6,1,10,3,30,5,30,4.07,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,5,20,12,30,7.38,1,61.45,162
6843,13,5,6,2,2,15,2,5,1,0,4,0,12,0,6.29,1,4,0,5,0,4.29,1,5,0,12,0,7.0,1,20,30,22,0,20.93,1,83.8,170
6844,13,5,6,2,2,16,1,5,3,7,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,18,60,5,0,15.00,1,53.85,174
6845,13,5,6,2,2,16,1,6,0,60,22,15,22,15,22.25,1,3,5,4,11,3.40,1,2,2,14,26,5.6,1,5,16,22,54,10.30,1,58.05,191
6846,13,5,6,2,1,16,1,3,2,30,0,0,5,11,1.48,2,0,1,0,0,0.01,2,0,0,0,0,0.0,2,3,32,17,23,7.49,1,74.2,172
6847,13,5,6,2,2,16,2,2,0,40,0,0,2,0,0.57,2,0,0,0,0,0.00,2,0,0,2,0,0.6,2,3,0,18,0,7.29,1,97.95,171
6848,13,5,6,1,2,16,2,1,0,5,0,1,0,1,0.02,2,0,1,0,1,0.02,2,1,1,0,1,0.7,2,7,35,15,55,9.96,1,57.7,171
6849,13,5,6,1,1,15,1,1,3,0,2,0,5,0,2.86,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,6,3,24,0,11.18,1,45.9,153
6850,13,5,6,1,1,15,1,6,3,31,3,30,3,30,3.50,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,10,60,24,60,15.00,1,46.75,151
6851,13,5,6,1,2,15,1,7,3,1,1,0,3,0,1.57,2,0,0,0,0,0.00,2,0,40,2,1,1.1,2,3,0,7,0,4.14,1,63.55,186
6852,13,5,6,1,1,15,1,3,2,30,0,0,3,0,0.86,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,7,0,12,0,8.43,1,43.3,163
6853,13,5,6,1,1,15,1,1,0,0,1,0,2,30,1.43,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,2,0,22,0,7.71,1,72.3,170
6854,13,5,6,1,1,15,2,3,1,30,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,4,20,10,31,6.10,1,49.8,167
6855,13,5,4,1,1,16,2,4,4,30,1,10,5,20,2.36,1,4,60,5,41,5.20,1,0,0,0,0,0.0,2,3,30,20,30,8.36,1,54.5,163
6856,13,5,6,1,1,15,1,3,3,31,3,15,8,31,4.75,1,2,40,3,0,2.76,1,0,0,0,0,0.0,2,1,30,24,0,7.93,1,55.5,168
6857,13,5,6,1,2,15,2,2,0,14,2,10,4,21,2.79,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,7,13,13,11,8.92,1,48.7,156
6858,13,5,6,1,1,15,1,2,1,0,0,0,5,30,1.57,2,4,0,3,0,3.71,1,0,0,0,0,0.0,2,19,0,24,0,20.43,1,48.7,163
6859,13,5,6,1,1,15,1,4,1,30,0,60,1,10,1.05,2,5,17,5,10,5.25,1,6,11,4,12,5.6,1,9,60,9,60,10.00,1,58.9,162
6860,13,5,6,1,2,15,1,6,2,30,0,0,3,0,0.86,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,4,0,7,0,4.86,1,71.3,172
6861,13,5,6,1,2,15,1,4,1,31,4,16,5,22,4.58,1,0,3,1,8,0.36,2,1,18,6,27,2.8,1,2,4,7,23,3.59,1,105.65,175
6862,13,5,6,1,2,15,1,8,3,20,6,20,13,30,8.38,1,6,30,15,40,9.12,1,4,20,15,40,7.6,1,5,10,15,20,8.07,1,58.9,170
6863,13,5,6,1,1,15,1,8,2,30,1,0,1,0,1.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,24,60,24,60,25.00,1,60.6,164
6864,13,5,6,1,1,14,1,7,1,40,0,40,1,0,0.76,2,0,20,0,30,0.38,2,0,0,0,0,0.0,2,5,0,8,30,6.00,1,54.05,166
6865,13,5,6,1,2,15,1,6,3,30,0,60,0,60,1.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,3,0,3,0,3.00,1,51.85,174
6866,13,5,6,1,2,14,1,8,2,0,1,0,2,0,1.29,2,0,10,0,20,0.21,2,0,0,0,0,0.0,2,3,0,10,0,5.00,1,70,189
6867,13,5,6,1,1,14,1,7,3,10,0,0,0,0,0.00,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,6,0,10,0,7.14,1,57.15,180
6868,13,5,6,1,2,14,1,8,4,41,0,30,3,0,1.21,2,6,0,13,0,8.00,1,7,0,15,0,9.3,1,6,0,15,0,8.57,1,51.7,163
6869,13,5,6,1,2,14,1,8,4,20,1,2,9,22,3.41,1,0,1,0,1,0.02,2,0,0,3,30,1.0,2,2,0,5,0,2.86,1,49.8,168
6869,14,5,2,2,1,16,2,4,1,30,0,2,0,6,0.05,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,8,60,13,30,10.29,1,49.8,168
6870,13,5,6,1,2,15,1,3,1,10,1,15,2,20,1.56,2,0,20,0,40,0.43,2,0,0,0,0,0.0,2,1,0,2,0,1.29,2,108.75,176
6871,13,5,6,1,2,16,2,1,0,0,0,30,0,30,0.50,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,6,30,9,30,7.36,1,49.05,164
6872,13,5,6,1,2,15,1,8,1,30,7,30,2,60,6.21,1,5,20,5,20,5.33,1,5,30,5,20,5.5,1,10,10,11,25,10.52,1,71.3,182
6873,13,5,6,1,2,14,1,7,4,30,1,30,6,30,2.93,1,1,30,9,0,3.64,1,2,30,6,0,3.5,1,6,0,10,0,7.14,1,54.35,171
6874,13,5,6,1,2,15,2,2,1,10,2,30,1,60,2.36,1,1,0,1,0,1.00,2,0,0,1,30,0.4,2,4,30,3,60,4.36,1,54.55,178
6875,13,5,6,1,2,15,1,4,2,30,0,0,1,0,0.29,2,2,30,7,45,4.00,1,0,0,5,0,1.4,2,3,20,7,45,4.60,1,52.8,163
6876,13,5,6,1,1,15,1,8,3,30,2,30,12,30,5.36,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,5,0,14,0,7.57,1,69.5,172
6877,13,5,6,1,1,15,2,3,1,10,0,0,0,30,0.14,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,5,30,24,0,10.79,1,94.7,169
6878,13,5,6,1,1,15,1,8,1,59,2,3,3,40,2.51,1,1,30,2,30,1.79,2,1,2,1,3,1.0,2,7,40,9,30,8.19,1,60.75,175
6879,13,5,6,1,1,15,1,7,2,30,1,30,1,30,1.50,2,0,0,1,10,0.33,2,0,0,0,0,0.0,2,1,10,2,30,1.55,2,58.55,167
6880,13,5,6,1,2,16,1,6,2,22,2,15,1,16,1.97,2,1,15,0,22,1.00,2,1,5,1,45,1.3,2,2,18,24,60,8.79,1,70,174
6881,13,5,6,1,2,16,1,2,19,35,1,33,3,28,2.10,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,0,0,1,7,0.32,2,47.3,179
6882,13,5,6,1,1,15,2,4,1,30,0,20,2,0,0.81,2,0,0,0,0,0.00,2,0,0,0,0,0.0,2,5,0,15,28,7.99,1,47.75,165
6883,13,5,6,1,2,15,2,3,3,30,3,10,5,30,3.83,1,2,30,3,10,2.69,1,0,0,0,0,0.0,2,8,30,10,30,9.07,1,89.3,181
6884,13,5,6,1,2,14,1,6,1,10,0,10,1,5,0.43,2,0,3,1,3,0.34,2,0,0,0,0,0.0,2,4,23,10,12,6.05,1,61.4,180
6885,13,5,6,3,1,17,1,5,1,35,2,40,2,20,2.57,1,0,0,0,0,0.00,2,0,0,0,0,0.0,2,5,30,10,30,6.93,1,59.15,160
